customer_id,senior_citizen,partner,tenure_months,contract,internet_service,payment_method,paperless_billing,monthly_charges,total_charges,support_calls,churn
C101886,0,No,22,Month-to-month,Fiber optic,Electronic check,Yes,93.2,2083.06,1,Yes
C101887,0,No,41,Month-to-month,DSL,Electronic check,Yes,28.05,1137.91,0,No
C101888,0,No,29,Two year,Fiber optic,Bank transfer,Yes,101.36,2938.47,0,No
C101889,0,No,22,Month-to-month,No,Bank transfer,Yes,68.28,1499.56,2,Yes
C101890,0,No,14,Month-to-month,Fiber optic,Mailed check,Yes,18.0,236.12,1,Yes
C101891,0,Yes,2,One year,Fiber optic,Credit card,No,75.35,169.09,5,Yes
C101892,0,Yes,54,One year,DSL,Electronic check,No,57.81,3130.81,1,No
C101893,0,No,59,Month-to-month,Fiber optic,Electronic check,Yes,53.29,3147.66,3,Yes
C101894,0,Yes,47,Month-to-month,DSL,Mailed check,Yes,47.87,2258.85,1,No
C101895,0,No,17,Month-to-month,DSL,Bank transfer,No,66.18,1140.45,1,Yes
C101896,0,Yes,1,One year,Fiber optic,Bank transfer,No,55.44,70.58,0,Yes
C101897,0,Yes,46,Month-to-month,DSL,Electronic check,Yes,18.0,807.04,1,No
C101898,0,No,14,Month-to-month,No,Credit card,No,108.16,1536.65,0,Yes
C101899,1,No,40,Month-to-month,No,Electronic check,Yes,62.67,2513.18,1,Yes
C101900,0,Yes,70,One year,DSL,Mailed check,Yes,48.04,3351.93,1,No
C101901,0,No,0,Month-to-month,Fiber optic,Bank transfer,No,36.15,,0,No
C101902,0,No,42,Two year,Fiber optic,Credit card,No,93.12,3919.65,1,No
C101903,0,Yes,72,Month-to-month,No,Bank transfer,Yes,31.05,2262.64,1,No
C101904,0,Yes,24,One year,DSL,Credit card,No,74.02,1750.33,1,No
C101905,0,No,59,Month-to-month,DSL,Electronic check,Yes,52.49,3130.03,0,No
C101906,0,Yes,60,Month-to-month,No,Bank transfer,No,54.24,3254.98,3,No
C101907,0,No,35,Month-to-month,Fiber optic,Credit card,Yes,36.89,1278.5,1,No
C101908,0,No,22,Two year,DSL,Mailed check,Yes,51.39,1117.16,3,No
C101909,0,Yes,49,Two year,Fiber optic,Mailed check,Yes,70.26,3417.71,0,No
C101910,0,Yes,45,Month-to-month,Fiber optic,Credit card,No,77.06,3424.18,2,Yes
C101911,0,Yes,34,Month-to-month,DSL,Electronic check,Yes,46.43,1595.55,2,No
C101912,0,Yes,14,Two year,Fiber optic,Mailed check,Yes,67.27,991.3,1,Yes
C101913,0,Yes,54,Month-to-month,No,Credit card,No,96.65,5178.66,0,No
C101914,0,Yes,15,Month-to-month,Fiber optic,Credit card,Yes,20.12,278.04,0,No
C101915,0,Yes,9,Month-to-month,No,Credit card,Yes,69.81,647.08,1,Yes
C101916,0,No,4,One year,DSL,Credit card,No,41.48,164.78,3,No
C101917,0,Yes,32,One year,DSL,Electronic check,Yes,38.42,1250.3,0,No
C101918,0,No,8,One year,No,Credit card,Yes,77.83,620.1,2,No
C101919,0,Yes,24,Two year,Fiber optic,Mailed check,No,53.64,1272.84,0,No
C101920,0,No,17,Month-to-month,Fiber optic,Bank transfer,No,33.5,563.85,3,Yes
C101921,0,No,33,Month-to-month,Fiber optic,Mailed check,No,109.73,3561.54,1,No
C101922,0,Yes,56,Month-to-month,Fiber optic,Credit card,No,97.6,5437.01,1,Yes
C101923,1,Yes,32,Month-to-month,No,Bank transfer,No,18.0,599.71,0,No
C101924,0,No,40,Month-to-month,DSL,Credit card,Yes,25.77,1060.6,1,Yes
C101925,0,No,10,Month-to-month,Fiber optic,Electronic check,Yes,87.8,913.15,1,No
C101926,0,Yes,8,Month-to-month,Fiber optic,Electronic check,No,61.45,502.62,2,Yes
C101927,0,Yes,71,One year,DSL,Mailed check,Yes,115.02,8110.02,1,No
C101928,1,No,45,Month-to-month,DSL,Electronic check,Yes,88.49,3966.17,1,No
C101929,0,No,1,Month-to-month,Fiber optic,Bank transfer,Yes,78.98,112.1,1,Yes
C101930,0,No,41,One year,DSL,Electronic check,Yes,39.34,1653.52,0,Yes
C101931,0,No,0,One year,DSL,Mailed check,No,84.74,,0,No
C101932,0,No,5,One year,No,Electronic check,No,31.73,152.74,1,No
C101933,0,Yes,27,Two year,Fiber optic,Electronic check,No,109.16,2914.66,0,No
C101934,0,Yes,47,One year,DSL,Bank transfer,No,82.66,3884.0,1,No
C101935,0,No,45,Month-to-month,Fiber optic,Electronic check,Yes,45.26,2037.07,0,Yes
C101936,0,No,57,Month-to-month,Fiber optic,Electronic check,No,94.14,5405.12,2,Yes
C101937,0,No,13,One year,DSL,Electronic check,Yes,130.0,1695.69,0,Yes
C101938,0,No,13,Month-to-month,DSL,Electronic check,Yes,63.47,825.53,2,Yes
C101939,0,No,38,Month-to-month,Fiber optic,Bank transfer,Yes,86.51,3289.22,2,Yes
C101940,0,No,63,Month-to-month,No,Electronic check,Yes,57.05,3604.15,2,No
C101941,0,Yes,52,Month-to-month,Fiber optic,Mailed check,Yes,72.56,3788.78,3,Yes
C101942,0,No,48,Month-to-month,DSL,Bank transfer,Yes,24.78,1171.33,1,Yes
C101943,0,Yes,6,Month-to-month,No,Mailed check,Yes,69.98,393.44,1,No
C101944,0,Yes,64,Two year,DSL,Bank transfer,No,71.31,4598.1,0,No
C101945,1,No,71,Two year,No,Electronic check,No,123.97,8760.84,1,No
C101946,0,No,42,Month-to-month,DSL,Credit card,No,18.0,796.94,1,No
C101947,0,Yes,24,Two year,No,Mailed check,Yes,61.57,1429.91,2,No
C101948,0,No,48,Month-to-month,DSL,Electronic check,Yes,108.64,5200.11,1,No
C101949,0,No,46,Two year,DSL,Credit card,No,62.75,2910.8,2,No
C101950,0,Yes,67,Two year,Fiber optic,Bank transfer,No,64.86,4345.63,0,No
C101951,0,Yes,8,Month-to-month,DSL,Bank transfer,Yes,45.0,327.09,1,No
C101952,0,Yes,37,One year,Fiber optic,Credit card,No,42.02,1565.4,1,No
C101953,1,No,51,Two year,No,Electronic check,Yes,18.0,919.68,0,No
C101954,1,No,25,Two year,Fiber optic,Credit card,No,51.12,1272.6,1,No
C101955,0,No,61,Two year,Fiber optic,Bank transfer,No,40.32,2443.92,3,No
C101956,0,No,4,One year,No,Mailed check,Yes,73.54,293.29,4,No
C101957,0,Yes,7,Month-to-month,Fiber optic,Electronic check,No,46.37,310.04,0,No
C101958,1,No,57,Two year,Fiber optic,Electronic check,No,55.61,3230.63,1,No
C101959,0,No,9,One year,DSL,Credit card,Yes,56.43,501.87,1,No
C101960,0,No,30,One year,Fiber optic,Electronic check,Yes,68.56,2047.46,3,Yes
C101961,0,No,20,Month-to-month,Fiber optic,Electronic check,Yes,54.14,1069.26,0,Yes
C101962,0,No,50,One year,DSL,Bank transfer,Yes,38.15,1951.92,0,No
C101963,0,Yes,0,Month-to-month,Fiber optic,Bank transfer,No,72.57,,1,Yes
C101964,0,No,26,One year,Fiber optic,Electronic check,No,102.02,2661.51,1,No
C101965,0,Yes,71,Month-to-month,Fiber optic,Credit card,No,73.85,5237.37,3,No
C101966,0,No,26,One year,Fiber optic,Mailed check,No,51.71,1308.87,2,No
C101967,0,No,43,Two year,Fiber optic,Credit card,No,66.31,2830.85,2,No
C101968,0,Yes,72,Month-to-month,Fiber optic,Electronic check,Yes,18.0,1303.92,1,No
C101969,0,Yes,44,Month-to-month,DSL,Electronic check,No,65.82,2874.47,2,No
C101970,0,No,55,Month-to-month,DSL,Bank transfer,No,57.99,3195.94,1,No
C101971,0,No,70,Two year,Fiber optic,Electronic check,Yes,42.0,2983.23,1,No
C101972,0,Yes,45,One year,Fiber optic,Mailed check,Yes,47.44,2139.07,0,No
C101973,0,Yes,60,Month-to-month,No,Electronic check,Yes,57.69,3425.06,1,No
C101974,0,No,37,Month-to-month,DSL,Bank transfer,No,99.77,3670.32,0,No
C101975,0,No,59,Month-to-month,Fiber optic,Credit card,Yes,102.76,6055.7,0,Yes
C101976,0,No,46,Month-to-month,DSL,Credit card,Yes,42.16,1930.55,0,Yes
C101977,0,Yes,24,Two year,Fiber optic,Credit card,Yes,54.46,1310.84,2,No
C101978,0,Yes,40,One year,No,Credit card,Yes,55.22,2216.61,2,Yes
C101979,1,No,24,Month-to-month,No,Mailed check,No,94.29,2306.22,0,No
C101980,0,No,28,Two year,No,Mailed check,No,74.37,2082.27,0,No
C101981,0,No,21,Month-to-month,Fiber optic,Credit card,No,72.78,1499.58,2,Yes
C101982,0,Yes,35,Two year,Fiber optic,Credit card,Yes,86.09,3042.0,0,No
C101983,0,Yes,25,Month-to-month,Fiber optic,Credit card,Yes,52.11,1334.33,0,Yes
C101984,1,Yes,45,One year,Fiber optic,Bank transfer,No,110.92,4997.21,1,Yes
C101985,0,Yes,26,Two year,Fiber optic,Electronic check,No,69.95,1812.54,2,Yes
C101986,0,No,35,Month-to-month,DSL,Credit card,Yes,44.32,1566.76,0,No
C101987,0,Yes,10,One year,Fiber optic,Credit card,No,63.11,625.82,1,No
C101988,0,No,28,Two year,No,Bank transfer,Yes,106.96,2943.49,2,No
C101989,0,No,25,Month-to-month,Fiber optic,Credit card,No,57.25,1445.34,0,No
C101990,0,No,70,Month-to-month,Fiber optic,Mailed check,Yes,98.49,6916.61,3,No
C101991,0,Yes,32,One year,No,Credit card,No,51.24,1675.71,2,No
C101992,1,No,1,Month-to-month,DSL,Electronic check,Yes,47.03,28.76,0,Yes
C101993,0,No,22,Month-to-month,Fiber optic,Credit card,Yes,89.79,1981.03,5,No
C101994,0,Yes,53,Month-to-month,DSL,Electronic check,Yes,43.78,2326.53,1,Yes
C101995,0,Yes,12,One year,Fiber optic,Electronic check,Yes,94.68,1138.29,0,Yes
C101996,0,No,11,Month-to-month,Fiber optic,Electronic check,Yes,80.55,888.92,0,Yes
C101997,0,No,27,Month-to-month,DSL,Mailed check,No,43.79,1183.26,0,No
C101998,0,Yes,26,Two year,Fiber optic,Electronic check,Yes,67.86,1769.65,0,No
C101999,1,No,35,Month-to-month,DSL,Credit card,Yes,53.54,1892.42,6,Yes
C102000,0,No,2,Two year,Fiber optic,Mailed check,Yes,80.47,191.45,0,Yes
C102001,0,No,52,Month-to-month,DSL,Credit card,Yes,126.63,6565.85,2,No
C102002,0,No,15,Two year,DSL,Electronic check,Yes,58.88,878.89,1,Yes
C102003,0,Yes,51,One year,Fiber optic,Electronic check,No,86.01,4375.94,0,No
C102004,0,Yes,41,Month-to-month,Fiber optic,Bank transfer,No,70.73,2885.79,2,Yes
C102005,0,No,14,Two year,Fiber optic,Bank transfer,No,70.72,949.68,1,No
C102006,0,Yes,34,Month-to-month,DSL,Mailed check,Yes,65.04,2211.97,2,No
C102007,0,Yes,2,Month-to-month,DSL,Credit card,Yes,44.28,100.54,5,Yes
C102008,0,Yes,51,Month-to-month,DSL,Credit card,No,80.05,4078.67,2,No
C102009,0,No,22,One year,Fiber optic,Bank transfer,Yes,61.34,1349.26,0,No
C102010,0,No,27,Month-to-month,Fiber optic,Credit card,No,42.86,1167.68,0,No
C102011,0,Yes,11,Month-to-month,DSL,Bank transfer,No,100.43,1140.01,0,No
C102012,1,Yes,26,Month-to-month,Fiber optic,Bank transfer,Yes,72.97,1886.73,1,Yes
C102013,0,No,28,Month-to-month,DSL,Mailed check,Yes,63.16,1739.19,1,No
C102014,0,No,16,Month-to-month,Fiber optic,Electronic check,No,110.2,1760.94,0,Yes
C102015,1,No,71,Month-to-month,Fiber optic,Electronic check,Yes,18.0,1325.09,2,No
C102016,0,No,20,Month-to-month,DSL,Bank transfer,Yes,108.18,2134.58,1,No
C102017,0,No,13,Month-to-month,DSL,Bank transfer,Yes,43.59,582.92,1,No
C102018,0,No,40,One year,DSL,Electronic check,Yes,76.35,3082.95,1,No
C102019,1,No,23,Month-to-month,Fiber optic,Bank transfer,No,52.36,1145.14,0,Yes
C102020,0,Yes,33,One year,No,Electronic check,No,42.31,1406.49,2,No
C102021,0,Yes,52,Month-to-month,No,Electronic check,No,109.42,5704.93,2,No
C102022,0,No,5,Month-to-month,No,Credit card,Yes,125.69,621.77,1,Yes
C102023,0,No,37,Month-to-month,DSL,Mailed check,No,63.36,2328.16,2,No
C102024,0,No,1,Month-to-month,DSL,Electronic check,Yes,80.06,65.29,0,Yes
C102025,1,No,3,Month-to-month,DSL,Mailed check,Yes,71.71,206.92,0,Yes
C102026,0,Yes,6,Two year,Fiber optic,Mailed check,Yes,121.92,723.97,1,No
C102027,0,No,11,Month-to-month,Fiber optic,Bank transfer,Yes,18.0,185.73,1,Yes
C102028,0,Yes,25,Month-to-month,DSL,Credit card,Yes,81.31,2024.14,1,No
C102029,1,No,68,One year,Fiber optic,Bank transfer,Yes,48.19,3306.69,1,Yes
C102030,0,Yes,66,Month-to-month,Fiber optic,Bank transfer,Yes,18.0,1157.64,2,No
C102031,0,Yes,7,Month-to-month,No,Mailed check,Yes,59.18,370.53,2,No
C102032,0,Yes,72,Month-to-month,Fiber optic,Mailed check,No,125.44,9061.85,3,No
C102033,0,Yes,46,Month-to-month,DSL,Electronic check,Yes,50.32,2309.92,0,Yes
C102034,0,No,40,Month-to-month,DSL,Electronic check,Yes,93.72,3739.09,3,Yes
C102035,0,No,57,One year,Fiber optic,Credit card,Yes,105.96,6036.94,1,No
C102036,0,No,35,Two year,No,Mailed check,No,69.62,2441.93,1,No
C102037,0,Yes,19,Month-to-month,Fiber optic,Mailed check,No,73.61,1385.49,2,Yes
C102038,0,Yes,38,One year,No,Electronic check,No,18.51,716.03,1,No
C102039,0,No,52,One year,DSL,Credit card,Yes,48.52,2498.98,2,No
C102040,0,Yes,49,Month-to-month,Fiber optic,Electronic check,No,97.21,4755.74,1,Yes
C102041,0,No,12,One year,Fiber optic,Mailed check,Yes,71.82,806.47,0,Yes
C102042,0,No,68,One year,Fiber optic,Credit card,Yes,81.02,5538.67,1,No
C102043,0,Yes,20,Two year,Fiber optic,Mailed check,No,73.99,1475.4,4,No
C102044,0,No,59,Two year,Fiber optic,Credit card,Yes,130.0,7686.75,1,No
C102045,0,No,22,Month-to-month,No,Electronic check,No,57.08,1267.67,1,No
C102046,0,Yes,4,Month-to-month,Fiber optic,Bank transfer,No,118.16,486.39,2,Yes
C102047,1,Yes,72,Month-to-month,No,Credit card,No,74.01,5328.53,2,No
C102048,0,Yes,42,Month-to-month,Fiber optic,Mailed check,Yes,120.83,5084.57,3,Yes
C102049,0,No,15,Month-to-month,No,Bank transfer,Yes,33.25,474.72,0,No
C102050,0,No,0,Two year,Fiber optic,Mailed check,No,75.54,,0,No
C102051,0,Yes,9,Month-to-month,Fiber optic,Bank transfer,No,58.19,521.18,2,No
C102052,0,Yes,12,Month-to-month,DSL,Credit card,Yes,74.18,873.17,0,Yes
C102053,1,No,67,Two year,Fiber optic,Bank transfer,Yes,106.67,7182.53,1,No
C102054,0,Yes,12,Month-to-month,No,Credit card,No,81.36,985.7,1,No
C102055,0,Yes,11,Month-to-month,Fiber optic,Bank transfer,Yes,106.61,1154.8,2,Yes
C102056,0,Yes,61,Two year,DSL,Bank transfer,Yes,49.89,3036.5,1,No
C102057,0,Yes,64,Month-to-month,DSL,Electronic check,No,45.31,2903.17,2,No
C102058,0,No,15,Month-to-month,DSL,Bank transfer,Yes,70.48,1055.5,2,No
C102059,0,Yes,47,Month-to-month,Fiber optic,Credit card,Yes,68.84,3242.27,2,Yes
C102060,1,No,39,Two year,Fiber optic,Bank transfer,Yes,64.42,2514.1,1,No
C102061,0,No,42,Month-to-month,Fiber optic,Electronic check,Yes,41.24,1697.31,1,Yes
C102062,0,No,22,Month-to-month,Fiber optic,Mailed check,Yes,105.96,2277.35,2,Yes
C102063,0,No,54,Month-to-month,Fiber optic,Bank transfer,Yes,59.11,3182.6,1,Yes
C102064,0,No,64,Month-to-month,No,Credit card,No,112.78,7231.93,1,Yes
C102065,1,Yes,52,Two year,DSL,Electronic check,Yes,70.38,3650.7,1,No
C102066,0,No,65,Month-to-month,DSL,Electronic check,No,89.45,5845.16,1,No
C102067,0,No,8,Two year,Fiber optic,Mailed check,No,86.73,692.67,1,Yes
C102068,1,Yes,47,Month-to-month,Fiber optic,Electronic check,Yes,45.27,2161.62,2,Yes
C102069,0,No,72,Month-to-month,DSL,Credit card,No,81.02,5862.24,0,No
C102070,0,No,39,Two year,Fiber optic,Mailed check,No,127.85,5012.43,0,No
C102071,0,Yes,68,Month-to-month,Fiber optic,Mailed check,No,77.55,5243.31,0,Yes
C102072,0,Yes,25,Month-to-month,DSL,Electronic check,Yes,97.04,2426.43,1,Yes
C102073,0,Yes,65,Two year,DSL,Mailed check,Yes,90.8,5932.57,0,No
C102074,0,No,68,Month-to-month,No,Credit card,No,79.21,5393.09,0,No
C102075,1,Yes,45,Month-to-month,Fiber optic,Mailed check,Yes,75.59,3415.41,2,Yes
C102076,0,Yes,51,Two year,DSL,Electronic check,Yes,86.42,4372.72,1,Yes
C102077,1,Yes,38,Month-to-month,Fiber optic,Electronic check,No,92.9,3578.17,1,No
C102078,1,No,23,Month-to-month,Fiber optic,Credit card,Yes,29.44,657.34,1,Yes
C102079,1,Yes,39,Month-to-month,DSL,Credit card,No,77.42,2969.52,3,No
C102080,0,Yes,70,Month-to-month,Fiber optic,Electronic check,Yes,64.48,4504.82,1,No
C102081,0,No,1,Month-to-month,DSL,Bank transfer,Yes,58.25,0.0,2,No
C102082,0,No,14,One year,Fiber optic,Electronic check,No,108.88,1497.19,0,Yes
C102083,0,No,36,Month-to-month,Fiber optic,Bank transfer,Yes,48.01,1792.32,1,No
C102084,0,Yes,24,One year,No,Electronic check,No,28.16,666.34,2,No
C102085,0,No,45,Month-to-month,Fiber optic,Credit card,Yes,93.87,4188.46,1,Yes
C102086,0,Yes,26,Month-to-month,No,Credit card,No,27.39,712.77,2,No
C102087,0,No,48,Month-to-month,Fiber optic,Electronic check,Yes,18.0,841.55,2,Yes
C102088,1,Yes,7,One year,No,Mailed check,Yes,97.25,702.36,0,No
C102089,0,No,24,Month-to-month,Fiber optic,Electronic check,No,74.76,1772.0,0,No
C102090,1,Yes,50,Month-to-month,Fiber optic,Electronic check,Yes,84.18,4215.77,0,No
C102091,0,Yes,34,Two year,DSL,Electronic check,No,56.73,1900.14,2,No
C102092,0,Yes,52,One year,Fiber optic,Electronic check,Yes,28.47,1545.42,1,No
C102093,0,Yes,46,Month-to-month,Fiber optic,Credit card,Yes,34.43,1596.37,0,No
C102094,0,Yes,23,Two year,No,Electronic check,No,61.83,1418.45,2,No
C102095,0,Yes,31,Month-to-month,DSL,Credit card,No,31.83,979.41,4,Yes
C102096,1,No,70,Month-to-month,DSL,Electronic check,No,79.21,5530.86,2,No
C102097,1,Yes,70,Month-to-month,DSL,Mailed check,Yes,56.13,3910.08,0,No
C102098,0,No,2,Month-to-month,No,Mailed check,Yes,75.55,131.39,2,No
C102099,0,Yes,51,Month-to-month,No,Credit card,No,74.65,3849.11,2,No
C102100,0,Yes,35,One year,DSL,Electronic check,No,81.6,2842.18,0,No
C102101,0,Yes,0,Month-to-month,Fiber optic,Electronic check,Yes,84.98,,2,Yes
C102102,0,No,46,Two year,Fiber optic,Bank transfer,No,59.68,2716.13,1,No
C102103,0,No,1,Two year,DSL,Bank transfer,No,75.52,98.71,0,No
C102104,0,Yes,23,One year,No,Bank transfer,Yes,77.08,1766.53,0,No
C102105,0,No,50,One year,DSL,Electronic check,No,18.0,896.65,0,No
C102106,0,Yes,59,One year,Fiber optic,Electronic check,Yes,89.4,5303.85,1,Yes
C102107,0,No,30,Two year,Fiber optic,Credit card,No,74.5,2215.57,0,No
C102108,0,No,59,Month-to-month,DSL,Bank transfer,Yes,86.92,5144.09,1,No
C102109,0,Yes,61,Month-to-month,No,Bank transfer,No,31.39,1898.09,2,No
C102110,0,No,32,Month-to-month,Fiber optic,Electronic check,No,60.53,1951.36,3,Yes
C102111,0,No,12,Month-to-month,DSL,Electronic check,No,37.25,437.22,0,Yes
C102112,1,No,48,Month-to-month,DSL,Credit card,Yes,92.34,4426.28,2,No
C102113,0,Yes,1,One year,No,Bank transfer,Yes,27.85,48.35,1,No
C102114,1,Yes,65,Month-to-month,Fiber optic,Electronic check,No,42.14,2757.8,1,Yes
C102115,0,Yes,28,Two year,No,Credit card,Yes,86.03,2404.7,1,No
C102116,0,No,55,Month-to-month,DSL,Bank transfer,No,51.12,2799.81,6,No
C102117,0,No,53,Month-to-month,DSL,Electronic check,No,42.15,2273.93,1,No
C102118,0,No,34,Month-to-month,Fiber optic,Mailed check,No,97.2,3319.53,0,No
C102119,0,No,70,Month-to-month,DSL,Bank transfer,Yes,98.43,6880.32,1,No
C102120,0,No,58,Month-to-month,DSL,Mailed check,No,91.66,5299.95,1,No
C102121,0,No,64,Month-to-month,Fiber optic,Bank transfer,No,95.46,6135.06,0,Yes
C102122,0,No,6,Month-to-month,Fiber optic,Bank transfer,Yes,63.05,381.19,0,Yes
C102123,0,Yes,35,Month-to-month,DSL,Electronic check,Yes,63.86,2231.01,0,Yes
C102124,0,No,69,Month-to-month,DSL,Credit card,No,50.56,3491.51,0,No
C102125,0,No,59,Month-to-month,Fiber optic,Mailed check,Yes,75.03,4435.21,1,No
C102126,1,No,33,Month-to-month,Fiber optic,Mailed check,No,54.16,1785.86,2,No
C102127,0,Yes,5,Month-to-month,Fiber optic,Bank transfer,Yes,57.01,315.14,1,Yes
C102128,0,Yes,20,Month-to-month,No,Bank transfer,No,88.0,1791.48,0,No
C102129,0,Yes,41,Month-to-month,No,Mailed check,Yes,105.54,4340.44,2,No
C102130,0,Yes,46,Month-to-month,Fiber optic,Bank transfer,Yes,81.95,3804.07,1,No
C102131,0,No,67,One year,Fiber optic,Credit card,No,123.83,8296.82,0,No
C102132,0,No,6,Two year,Fiber optic,Credit card,No,48.83,310.24,0,No
C102133,1,Yes,28,Two year,DSL,Credit card,No,18.0,529.11,1,No
C102134,1,Yes,19,Month-to-month,No,Electronic check,Yes,91.44,1762.84,1,Yes
C102135,0,Yes,70,Month-to-month,DSL,Mailed check,Yes,46.84,3301.7,0,No
C102136,1,No,12,Month-to-month,Fiber optic,Mailed check,Yes,61.79,757.26,0,Yes
C102137,0,Yes,16,One year,Fiber optic,Electronic check,Yes,18.0,336.93,3,Yes
C102138,1,Yes,21,One year,Fiber optic,Bank transfer,Yes,43.02,889.93,0,No
C102139,0,No,7,Two year,No,Electronic check,Yes,24.93,170.63,0,No
C102140,1,No,46,Two year,DSL,Electronic check,Yes,56.97,2615.26,3,Yes
C102141,0,Yes,38,Month-to-month,DSL,Electronic check,No,58.16,2200.88,2,Yes
C102142,0,Yes,40,One year,Fiber optic,Electronic check,Yes,72.7,2858.28,1,Yes
C102143,1,No,66,Two year,No,Electronic check,No,107.19,7108.91,2,No
C102144,0,No,31,Month-to-month,Fiber optic,Bank transfer,No,90.31,2773.96,3,Yes
C102145,0,Yes,22,Two year,No,Bank transfer,No,21.33,473.51,0,No
C102146,0,Yes,27,Month-to-month,No,Electronic check,No,88.24,2346.93,3,No
C102147,0,Yes,58,Two year,DSL,Electronic check,Yes,73.35,4269.82,2,No
C102148,0,No,38,One year,No,Credit card,No,67.07,2529.03,0,No
C102149,0,No,12,Month-to-month,Fiber optic,Electronic check,No,69.32,803.44,0,Yes
C102150,0,Yes,50,One year,DSL,Mailed check,Yes,76.14,3811.86,1,No
C102151,0,No,54,Month-to-month,Fiber optic,Mailed check,Yes,49.24,2641.44,1,Yes
C102152,0,No,18,One year,DSL,Bank transfer,No,64.53,1147.19,2,No
C102153,1,Yes,40,One year,Fiber optic,Credit card,No,105.52,4225.09,0,No
C102154,0,No,41,One year,Fiber optic,Bank transfer,No,48.88,2024.08,2,No
C102155,0,Yes,12,Two year,Fiber optic,Credit card,Yes,39.1,448.74,1,No
C102156,0,No,0,Month-to-month,Fiber optic,Credit card,No,68.15,,3,Yes
C102157,1,Yes,52,Month-to-month,DSL,Electronic check,Yes,36.08,1876.75,0,Yes
C102158,0,Yes,44,Month-to-month,DSL,Electronic check,No,18.32,819.56,0,No
C102159,0,No,52,Month-to-month,Fiber optic,Mailed check,Yes,59.67,3139.41,2,Yes
C102160,1,Yes,27,Month-to-month,No,Mailed check,No,113.46,3036.64,2,Yes
C102161,0,No,37,Month-to-month,No,Mailed check,Yes,68.84,2539.13,0,No
C102162,0,Yes,71,Month-to-month,Fiber optic,Electronic check,No,75.36,5379.95,2,No
C102163,0,No,16,Month-to-month,Fiber optic,Electronic check,No,18.0,337.33,0,No
C102164,0,Yes,47,Two year,DSL,Mailed check,Yes,83.14,3882.75,0,No
C102165,0,No,9,Month-to-month,DSL,Bank transfer,Yes,72.8,636.73,1,Yes
C102166,0,Yes,4,Two year,Fiber optic,Bank transfer,No,50.05,209.73,1,No
C102167,1,No,69,Month-to-month,DSL,Credit card,Yes,75.4,5188.16,2,No
C102168,0,No,9,Month-to-month,Fiber optic,Electronic check,No,75.1,656.92,2,No
C102169,0,No,47,Month-to-month,Fiber optic,Mailed check,Yes,38.22,1802.45,2,Yes
C102170,0,No,37,Month-to-month,DSL,Credit card,Yes,79.96,2997.26,1,Yes
C102171,0,No,59,Month-to-month,DSL,Bank transfer,No,105.91,6215.95,1,No
C102172,0,No,39,Month-to-month,No,Bank transfer,No,63.16,2500.7,1,No
C102173,0,Yes,50,Month-to-month,Fiber optic,Mailed check,No,43.97,2184.13,1,No
C102174,0,No,65,Month-to-month,Fiber optic,Electronic check,Yes,64.67,4212.19,1,Yes
C102175,1,No,60,One year,Fiber optic,Credit card,No,95.64,5778.17,0,No
C102176,0,Yes,52,Month-to-month,Fiber optic,Bank transfer,No,33.21,1735.05,0,No
C102177,0,Yes,11,Two year,Fiber optic,Bank transfer,Yes,87.36,953.52,2,No
C102178,0,No,12,Month-to-month,DSL,Mailed check,No,49.66,613.87,3,Yes
C102179,0,No,36,Two year,DSL,Mailed check,No,77.26,2777.03,3,No
C102180,0,No,48,One year,DSL,Electronic check,Yes,53.07,2560.39,1,No
C102181,0,Yes,48,Two year,Fiber optic,Bank transfer,No,52.99,2538.4,3,No
C102182,0,Yes,57,Two year,Fiber optic,Mailed check,Yes,115.69,6615.86,3,Yes
C102183,0,Yes,7,Month-to-month,DSL,Electronic check,Yes,27.73,159.25,0,Yes
C102184,0,Yes,12,Month-to-month,Fiber optic,Mailed check,No,84.56,989.38,5,Yes
C102185,0,Yes,10,Month-to-month,No,Credit card,Yes,121.94,1184.18,0,No
